,tweet_id,text,retweeted_status_id,rating_numerator,rating_denominator,name,Date,Time,Dog_Lingo,dog_breed_prediction1,dog_breed_prediction2,dog_breed_prediction3,favorite_count,lang,retweet_count
1923,669597912108789760,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,,10.0,10,SKYE,2015-11-25,19:25:57 ,,Eskimo_dog,Siberian_husky,white_wolf,550,en,163
1924,669583744538451968,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,,6.0,10,,2015-11-25,18:29:39 ,,candle,lampshade,plunger,1587,en,1017
1925,669573570759163904,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,,10.0,10,LINDA,2015-11-25,17:49:14 ,,West_Highland_white_terrier,miniature_schnauzer,cairn,467,en,156
1926,669571471778410496,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,,7.0,10,KEITH,2015-11-25,17:40:53 ,,minivan,pickup,beach_wagon,1684,en,1085
1927,669567591774625800,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,,9.0,10,KOLLIN,2015-11-25,17:25:28 ,,Chihuahua,toy_terrier,miniature_pinscher,248,en,61
1928,669564461267722241,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,,10.0,10, Alfredo,2015-11-25,17:13:02 ,,toy_poodle,miniature_poodle,standard_poodle,413,en,133
1929,669393256313184256,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,,10.0,10,RONDUH,2015-11-25,05:52:43 ,,cocker_spaniel,Blenheim_spaniel,toy_poodle,383,en,83
1930,669375718304980992,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,,6.0,10,BILLL,2015-11-25,04:43:02 ,,Airedale,Norfolk_terrier,Lakeland_terrier,1425,en,792
1931,669371483794317312,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,,10.0,10,OLIVIÉR,2015-11-25,04:26:12 ,,Brabancon_griffon,miniature_pinscher,redbone,524,en,196
1932,669367896104181761,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,,10.0,10,CHIP,2015-11-25,04:11:57 ,,basset,beagle,Welsh_springer_spaniel,485,en,172
1933,669363888236994561,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,,10.0,10,,2015-11-25,03:56:01 ,,golden_retriever,Irish_setter,cocker_spaniel,669,en,252
1934,669359674819481600,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,,11.0,10,SAYDEE,2015-11-25,03:39:17 ,,Labrador_retriever,German_short-haired_pointer,Chesapeake_Bay_retriever,390,en,134
1935,669354382627049472,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,,8.0,10,DUG,2015-11-25,03:18:15 ,,Chihuahua,French_bulldog,Pekinese,2889,en,1390
1936,669353438988365824,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,,10.0,10,TESSA,2015-11-25,03:14:30 ,,teddy,Pembroke,chow,687,en,281
1937,669351434509529089,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA,,10.0,10,SULLY,2015-11-25,03:06:32 ,,cuirass,breastplate,bulletproof_vest,474,en,207
1938,669328503091937280,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,,12.0,10,KIRK,2015-11-25,01:35:25 ,,Siberian_husky,Eskimo_dog,malamute,1081,en,452
1939,669327207240699904,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,,13.0,10,,2015-11-25,01:30:16 ,,golden_retriever,Labrador_retriever,kuvasz,610,en,127
1940,669324657376567296,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,,11.0,10,RALF,2015-11-25,01:20:08 ,,seashore,Cardigan,sandbar,525,en,223
1941,669216679721873412,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,,8.0,10,CLARQ,2015-11-24,18:11:04 ,,golden_retriever,Irish_setter,Saluki,958,en,422
1942,669214165781868544,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,,10.0,10,JASPERS,2015-11-24,18:01:05 ,,minivan,police_van,minibus,468,en,183
1943,669203728096960512,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,,9.0,10,SAMSOM,2015-11-24,17:19:36 ,,pug,French_bulldog,Chihuahua,1074,en,522
1944,669037058363662336,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",,10.0,10,,2015-11-24,06:17:19 ,,Chihuahua,Pomeranian,chow,698,en,336
1945,669015743032369152,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,,10.0,10,,2015-11-24,04:52:37 ,,comic_book,bib,jersey,785,en,403
1946,669006782128353280,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,,12.0,10,TUCKER,2015-11-24,04:17:01 ,,Chihuahua,Italian_greyhound,pillow,610,en,269
1947,669000397445533696,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,,11.0,10,TERRANCE,2015-11-24,03:51:38 ,,Pembroke,Cardigan,basenji,22118,en,6965
1948,668994913074286592,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,,5.0,10,,2015-11-24,03:29:51 ,,hog,English_springer,French_bulldog,468,en,254
1949,668992363537309700,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,,8.0,10,HARRISON,2015-11-24,03:19:43 ,,lynx,tabby,koala,802,en,381
1950,668989615043424256,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,,3.0,10,BERNIE,2015-11-24,03:08:48 ,,pug,waffle_iron,Chihuahua,726,en,356
1951,668988183816871936,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,,7.0,10,,2015-11-24,03:03:06 ,,Arabian_camel,bison,llama,961,en,516
1952,668986018524233728,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,,9.0,10,RUBY,2015-11-24,02:54:30 ,,doormat,Chihuahua,Norfolk_terrier,578,en,183
1953,668981893510119424,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,,4.0,10,,2015-11-24,02:38:07 ,,jellyfish,coral_reef,goldfish,573,en,340
1954,668979806671884288,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,,12.0,10,CHAZ,2015-11-24,02:29:49 ,,golden_retriever,Irish_setter,redbone,842,en,382
1955,668975677807423489,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,,11.0,10,JEREMY,2015-11-24,02:13:25 ,,basset,Welsh_springer_spaniel,Saint_Bernard,1386,en,641
1956,668967877119254528,"12/10 good shit Bubka
@wane15",,12.0,10,,2015-11-24,01:42:25 ,,,,,161,tl,25
1957,668960084974809088,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,,10.0,10,JAYCOB,2015-11-24,01:11:27 ,,shower_curtain,Chesapeake_Bay_retriever,bathtub,757,en,263
1958,668955713004314625,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,,10.0,10, Leroi,2015-11-24,00:54:05 ,,cocker_spaniel,Lakeland_terrier,soft-coated_wheaten_terrier,300,en,77
1959,668932921458302977,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,,9.0,10,HERALD,2015-11-23,23:23:31 ,,standard_poodle,Old_English_sheepdog,toy_poodle,284,en,63
1960,668902994700836864,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,,11.0,10,LAMBEAU,2015-11-23,21:24:36 ,,Brittany_spaniel,Ibizan_hound,Blenheim_spaniel,338,en,107
1961,668892474547511297,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,,11.0,10,RUFFLES,2015-11-23,20:42:48 ,,kelpie,collie,Cardigan,422,en,164
1962,668872652652679168,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,,11.0,10,AMÉLIE,2015-11-23,19:24:02 ,,teddy,pillow,miniature_schnauzer,566,en,322
1963,668852170888998912,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,,11.0,10,BOBB,2015-11-23,18:02:38 ,,golden_retriever,Tibetan_mastiff,kuvasz,479,en,184
1964,668826086256599040,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,,10.0,10,BANDITT,2015-11-23,16:18:59 ,,malinois,Irish_terrier,Rhodesian_ridgeback,467,en,150
1965,668815180734689280,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,,7.0,10,A,2015-11-23,15:35:39 ,,redbone,Italian_greyhound,miniature_pinscher,610,en,291
1966,668779399630725120,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,,10.0,10,KEVON,2015-11-23,13:13:28 ,,Chesapeake_Bay_retriever,Weimaraner,black-footed_ferret,749,en,409
1967,668655139528511488,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,,11.0,10,WINIFRED,2015-11-23,04:59:42 ,,beagle,Italian_greyhound,basenji,562,en,233
1968,668645506898350081,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,,11.0,10,,2015-11-23,04:21:26 ,,ski_mask,knee_pad,balance_beam,962,en,588
1969,668643542311546881,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,,3.0,10,,2015-11-23,04:13:37 ,,common_iguana,frilled_lizard,sandbar,939,en,576
1970,668641109086707712,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,,10.0,10,HANZ,2015-11-23,04:03:57 ,,vacuum,pug,toilet_tissue,1145,en,573
1971,668636665813057536,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,,10.0,10, Berta,2015-11-23,03:46:18 ,,komondor,llama,ram,1114,en,528
1972,668633411083464705,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,,10.0,10,CHURLIE,2015-11-23,03:33:22 ,,Pekinese,Shih-Tzu,Japanese_spaniel,3024,en,1788
1973,668631377374486528,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,,5.0,10,ZEEK,2015-11-23,03:25:17 ,,miniature_schnauzer,Australian_terrier,silky_terrier,763,en,349
1974,668627278264475648,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,,9.0,10,TIMOFY,2015-11-23,03:09:00 ,,French_bulldog,pug,Boston_bull,341,en,123
1975,668625577880875008,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,,10.0,10,MAKS,2015-11-23,03:02:14 ,,ox,groenendael,Angora,417,en,140
1976,668623201287675904,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,,10.0,10,JOMATHAN,2015-11-23,02:52:48 ,,Chihuahua,Pomeranian,titi,1551,en,851
1977,668620235289837568,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,,10.0,10,KALLIE,2015-11-23,02:41:01 ,,crash_helmet,toaster,mouse,211,en,45
1978,668614819948453888,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,,7.0,10,A,2015-11-23,02:19:29 ,,bustard,pelican,crane,654,en,341
1979,668587383441514497,Never forget this vine. You will not stop watching for at least 15 minutes. This is the second coveted.. 13/10 https://t.co/roqIxCvEB3,,13.0,10,THE,2015-11-23,00:30:28 ,,,,,1760,en,1174
1980,668567822092664832,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,,11.0,10,MARVIN,2015-11-22,23:12:44 ,,Shih-Tzu,Lhasa,Pekinese,265,en,62
1981,668544745690562560,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,,10.0,10,,2015-11-22,21:41:02 ,,bearskin,bow,panpipe,561,en,250
1982,668542336805281792,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,,10.0,10,,2015-11-22,21:31:28 ,,American_Staffordshire_terrier,French_bulldog,Staffordshire_bullterrier,497,en,231
1983,668537837512433665,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,,8.0,10,SPARK,2015-11-22,21:13:35 ,,Lakeland_terrier,toy_poodle,Chihuahua,265,en,79
1984,668528771708952576,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,,12.0,10,GÒRDÓN,2015-11-22,20:37:34 ,,Labrador_retriever,kuvasz,English_setter,496,en,242
1985,668507509523615744,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,,10.0,10, Chuk,2015-11-22,19:13:05 ,,basenji,Shetland_sheepdog,whippet,345,en,116
1986,668496999348633600,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,,8.0,10,JO,2015-11-22,18:31:19 ,,Staffordshire_bullterrier,miniature_pinscher,American_Staffordshire_terrier,436,en,146
1987,668484198282485761,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,,9.0,10,,2015-11-22,17:40:27 ,,standard_poodle,Bedlington_terrier,Afghan_hound,453,en,253
1988,668480044826800133,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,,11.0,10,DAYZ,2015-11-22,17:23:57 ,,Arctic_fox,Labrador_retriever,pug,491,en,162
1989,668466899341221888,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,,4.0,10,A,2015-11-22,16:31:42 ,,shopping_basket,hamper,bassinet,936,en,560
1990,668297328638447616,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,,9.0,10,,2015-11-22,05:17:54 ,,king_penguin,ice_bear,Eskimo_dog,656,en,319
1991,668291999406125056,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,,10.0,10,,2015-11-22,04:56:43 ,,web_site,skunk,badger,264,en,34
1992,668286279830867968,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,,11.0,10,RUSTY,2015-11-22,04:33:59 ,,golden_retriever,basset,Cardigan,535,en,149
1993,668274247790391296,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,,10.0,10,SOPHIE,2015-11-22,03:46:11 ,,soft-coated_wheaten_terrier,Lakeland_terrier,toy_poodle,886,en,248
1994,668268907921326080,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,,10.0,10,,2015-11-22,03:24:58 ,,Pembroke,Cardigan,basenji,592,en,261
1995,668256321989451776,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,,13.0,10,JARELD,2015-11-22,02:34:57 ,,canoe,paddle,Pembroke,1385,en,667
1996,668248472370458624,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,,8.0,10,BISQUICK,2015-11-22,02:03:45 ,,Chihuahua,miniature_pinscher,toy_terrier,1056,en,523
1997,668237644992782336,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,,10.0,10,TORQUE,2015-11-22,01:20:44 ,,chow,minivan,Pekinese,6614,en,3100
1998,668226093875376128,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,,10.0,10,,2015-11-22,00:34:50 ,,trombone,cornet,French_horn,323,en,115
1999,668221241640230912,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,,10.0,10,,2015-11-22,00:15:33 ,,chow,golden_retriever,Labrador_retriever,537,en,215
2000,668204964695683073,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,,8.0,10,RON,2015-11-21,23:10:52 ,,Labrador_retriever,golden_retriever,Chesapeake_Bay_retriever,586,en,206
2001,668190681446379520,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,,12.0,10,SKITTLES,2015-11-21,22:14:07 ,,Blenheim_spaniel,cocker_spaniel,Welsh_springer_spaniel,696,en,210
2002,668171859951755264,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,,7.0,10, Alfonso,2015-11-21,20:59:20 ,,Chihuahua,cowboy_boot,giant_panda,525,en,208
2003,668154635664932864,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,,9.0,10,,2015-11-21,19:50:53 ,,Arctic_fox,wallaby,white_wolf,522,en,336
2004,668142349051129856,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,,2.0,10,,2015-11-21,19:02:04 ,,Angora,hen,wood_rabbit,592,en,306
2005,668113020489474048,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,,6.0,10,ALFIE,2015-11-21,17:05:31 ,,Pembroke,Cardigan,collie,709,en,265
2006,667937095915278337,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,,3.0,10,,2015-11-21,05:26:27 ,,hamster,guinea_pig,Band_Aid,1356,en,866
2007,667924896115245057,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,,9.0,10,JIMINY,2015-11-21,04:37:59 ,,Labrador_retriever,hog,Newfoundland,318,en,119
2008,667915453470232577,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,,10.0,10,OTIS,2015-11-21,04:00:28 ,,leatherback_turtle,boxer,terrapin,222,en,59
2009,667911425562669056,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,,5.0,10,,2015-11-21,03:44:27 ,,frilled_lizard,ox,triceratops,523,en,329
2010,667902449697558528,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,,9.0,10,CLEOPATRICIA,2015-11-21,03:08:47 ,,Norwegian_elkhound,malamute,Eskimo_dog,905,en,396
2011,667886921285246976,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,,11.0,10,ERIK,2015-11-21,02:07:05 ,,Pomeranian,Pekinese,Chihuahua,2011,en,1180
2012,667885044254572545,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,,10.0,10,STU,2015-11-21,01:59:37 ,,malamute,golden_retriever,muzzle,868,en,530
2013,667878741721415682,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,,2.0,10,TEDRICK,2015-11-21,01:34:35 ,,seat_belt,miniature_pinscher,schipperke,409,en,127
2014,667873844930215936,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,,10.0,10,,2015-11-21,01:15:07 ,,common_iguana,frilled_lizard,African_chameleon,667,en,440
2015,667866724293877760,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,,10.0,10,SHAGGY,2015-11-21,00:46:50 ,,jigsaw_puzzle,prayer_rug,doormat,3172,en,1110
2016,667861340749471744,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,,9.0,10, Cheryl,2015-11-21,00:25:26 ,,malamute,Siberian_husky,Eskimo_dog,253,en,86
2017,667832474953625600,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",,12.0,10,,2015-11-20,22:30:44 ,,miniature_pinscher,bath_towel,Chihuahua,303,en,68
2018,667806454573760512,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,,10.0,10,FILUP,2015-11-20,20:47:20 ,,toyshop,Chihuahua,Brabancon_griffon,1111,en,535
2019,667801013445750784,OMIGOD 12/10 https://t.co/SVMF4Frf1w,,12.0,10,,2015-11-20,20:25:43 ,,flat-coated_retriever,Chesapeake_Bay_retriever,curly-coated_retriever,346,en,101
2020,667793409583771648,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,,8.0,10,,2015-11-20,19:55:30 ,,dalmatian,English_setter,Great_Dane,736,en,358
2021,667782464991965184,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,,9.0,10,,2015-11-20,19:12:01 ,,lorikeet,hummingbird,African_grey,434,en,261
2022,667773195014021121,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,,8.0,10, Jessiga,2015-11-20,18:35:10 ,,West_Highland_white_terrier,pug,ice_bear,243,en,61
2023,667766675769573376,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,,9.0,10,CALVIN,2015-11-20,18:09:16 ,,fire_engine,tow_truck,jeep,476,en,243
2024,667728196545200128,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,,11.0,10,OLIVE,2015-11-20,15:36:22 ,,kuvasz,golden_retriever,Labrador_retriever,398,en,162
2025,667724302356258817,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 https://t.co/0nIxPTDWAZ,,7.0,10,,2015-11-20,15:20:54 ,,ibex,bighorn,ram,517,en,341
2026,667549055577362432,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,,1.0,10,,2015-11-20,03:44:31 ,,electric_fan,spotlight,lampshade,6138,en,2454
2027,667546741521195010,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,,9.0,10,GEORGE,2015-11-20,03:35:20 ,,toy_poodle,miniature_poodle,teddy,355,en,138
2028,667544320556335104,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",,10.0,10,KIAL,2015-11-20,03:25:43 ,,Pomeranian,Pembroke,Chihuahua,917,en,568
2029,667538891197542400,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",,9.0,10, Klint,2015-11-20,03:04:08 ,,Yorkshire_terrier,silky_terrier,Australian_terrier,220,en,72
2030,667534815156183040,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",,8.0,10,FRANK,2015-11-20,02:47:56 ,,Pembroke,Cardigan,cocker_spaniel,866,en,576
2031,667530908589760512,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",,10.0,10,NAPHANIEL,2015-11-20,02:32:25 ,,golden_retriever,kuvasz,Labrador_retriever,501,en,264
2032,667524857454854144,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,,12.0,10,,2015-11-20,02:08:22 ,,hare,dhole,Chesapeake_Bay_retriever,1798,en,1198
2033,667517642048163840,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,,8.0,10,DOOK,2015-11-20,01:39:42 ,,Italian_greyhound,standard_poodle,cocker_spaniel,389,en,203
